No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,full_date,pm25_ispu,pm10_ispu,so2_ispu,co_ispu,o3_ispu,no2_ispu
26027,2016,2,18,10,11.0,26.0,6.0,13.0,400.0,76.0,4.3,1017.9,-16.7,0.0,NW,5.3,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26028,2016,2,18,11,7.0,21.0,5.0,11.0,300.0,80.0,5.6,1018.1,-16.9,0.0,WNW,4.2,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26029,2016,2,18,12,7.0,19.0,3.0,9.0,300.0,85.0,6.4,1017.7,-16.9,0.0,WNW,4.4,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26030,2016,2,18,13,6.0,13.0,3.0,8.0,300.0,88.0,7.4,1016.4,-16.8,0.0,NW,4.4,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26031,2016,2,18,14,5.0,13.0,2.0,7.0,300.0,93.0,8.1,1016.0,-17.9,0.0,NNW,4.5,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26032,2016,2,18,15,6.0,19.0,2.0,8.0,300.0,95.0,8.5,1016.0,-17.6,0.0,WNW,5.3,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26033,2016,2,18,16,8.0,24.0,3.0,9.0,300.0,94.0,8.2,1016.1,-17.8,0.0,NW,6.8,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26034,2016,2,18,17,10.0,20.0,2.0,12.0,300.0,92.0,8.1,1015.9,-17.9,0.0,NW,4.5,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26035,2016,2,18,18,7.0,30.0,3.0,20.0,400.0,82.0,7.5,1016.7,-17.5,0.0,NW,4.1,Dongsi,2016-02-18,0.0,0.0,0.0,0.0,0.0,0.0
26036,2016,2,18,19,18.0,39.0,5.0,37.0,600.0,59.0,7.0,1018.2,-17.2,0.0,NW,1.8,Dongsi,2016-02-18,53.1328320802005,0.0,0.0,0.0,0.0,0.0
26037,2016,2,18,20,25.0,42.0,6.0,48.0,700.0,46.0,5.6,1019.1,-15.7,0.0,ENE,2.1,Dongsi,2016-02-18,61.904761904761905,0.0,0.0,0.0,0.0,0.0
26038,2016,2,18,21,26.0,47.0,10.0,62.0,1100.0,29.0,5.0,1019.7,-16.2,0.0,NNE,1.1,Dongsi,2016-02-18,63.15789473684211,0.0,0.0,0.0,0.0,0.0
26039,2016,2,18,22,24.0,41.0,14.0,55.0,800.0,30.0,4.4,1020.3,-14.0,0.0,E,1.3,Dongsi,2016-02-18,60.65162907268171,0.0,0.0,0.0,0.0,0.0
26040,2016,2,18,23,16.0,26.0,6.0,44.0,600.0,38.0,3.4,1020.4,-13.4,0.0,ESE,1.0,Dongsi,2016-02-18,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26041,2016,2,19,0,13.0,17.0,3.0,29.0,500.0,54.0,3.2,1020.5,-14.0,0.0,ENE,1.0,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26042,2016,2,19,1,14.0,22.0,3.0,34.0,600.0,42.0,3.3,1020.8,-14.0,0.0,NE,1.1,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26043,2016,2,19,2,18.0,21.0,6.0,30.0,700.0,35.0,2.2,1021.0,-12.4,0.0,WSW,0.4,Dongsi,2016-02-19,53.1328320802005,0.0,0.0,0.0,0.0,0.0
26044,2016,2,19,3,15.0,18.0,6.0,36.0,400.0,29.0,2.2,1020.8,-11.7,0.0,ENE,1.3,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26045,2016,2,19,4,11.0,17.0,6.0,40.0,500.0,35.0,1.8,1020.9,-13.6,0.0,NE,1.2,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26046,2016,2,19,5,15.0,21.0,7.0,59.0,700.0,21.0,-0.1,1021.2,-12.4,0.0,NE,0.9,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26047,2016,2,19,6,14.0,21.0,6.0,55.0,800.0,20.0,0.4,1021.6,-11.3,0.0,ENE,1.4,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26048,2016,2,19,7,16.0,30.0,9.0,71.0,1000.0,6.0,0.8,1022.2,-11.9,0.0,ENE,1.0,Dongsi,2016-02-19,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26049,2016,2,19,8,19.0,30.0,10.0,66.0,1000.0,8.0,1.4,1023.0,-12.4,0.0,NE,0.7,Dongsi,2016-02-19,54.3859649122807,0.0,0.0,0.0,0.0,0.0
26050,2016,2,19,9,18.0,36.0,12.0,56.0,900.0,19.0,2.2,1023.5,-12.4,0.0,ENE,1.9,Dongsi,2016-02-19,53.1328320802005,0.0,0.0,0.0,0.0,0.0
26051,2016,2,19,10,19.0,93.0,9.0,37.0,700.0,40.0,4.1,1024.0,-13.7,0.0,NW,2.2,Dongsi,2016-02-19,54.3859649122807,71.5,0.0,0.0,0.0,0.0
26052,2016,2,19,11,21.0,72.0,4.0,13.0,300.0,75.0,4.7,1024.3,-15.8,0.0,WNW,4.2,Dongsi,2016-02-19,56.8922305764411,61.0,0.0,0.0,0.0,0.0
26053,2016,2,19,12,14.0,53.0,3.0,10.0,300.0,82.0,5.0,1024.1,-16.8,0.0,WNW,5.9,Dongsi,2016-02-19,0.0,51.5,0.0,0.0,0.0,0.0
26054,2016,2,19,13,13.0,64.0,3.0,9.0,300.0,82.0,5.6,1024.0,-16.9,0.0,NW,5.3,Dongsi,2016-02-19,0.0,57.0,0.0,0.0,0.0,0.0
26055,2016,2,19,14,10.0,41.0,3.0,6.0,300.0,87.0,5.6,1024.0,-19.9,0.0,NNW,4.5,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26056,2016,2,19,15,5.0,28.0,2.0,7.0,200.0,87.0,5.5,1024.1,-20.0,0.0,NW,3.0,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26057,2016,2,19,16,6.0,18.0,2.0,6.0,200.0,90.0,5.1,1025.0,-21.1,0.0,NNW,3.7,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26058,2016,2,19,17,5.0,22.0,2.0,9.0,200.0,85.0,4.4,1025.9,-20.1,0.0,NNW,4.2,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26059,2016,2,19,18,8.0,23.0,2.0,9.0,200.0,83.0,3.1,1027.0,-21.9,0.0,N,3.3,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26060,2016,2,19,19,6.0,23.0,2.0,13.0,300.0,76.0,2.1,1028.1,-21.2,0.0,NNE,3.2,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26061,2016,2,19,20,11.0,22.0,2.0,15.0,300.0,72.0,1.8,1029.0,-20.7,0.0,N,3.1,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26062,2016,2,19,21,7.0,20.0,4.0,16.0,300.0,69.0,1.1,1029.6,-20.0,0.0,N,3.3,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26063,2016,2,19,22,7.0,16.0,3.0,16.0,300.0,67.0,0.1,1029.9,-20.3,0.0,NE,2.2,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26064,2016,2,19,23,4.0,11.0,3.0,21.0,300.0,59.0,-0.3,1029.9,-20.6,0.0,NNE,2.5,Dongsi,2016-02-19,0.0,0.0,0.0,0.0,0.0,0.0
26065,2016,2,20,0,7.0,8.0,3.0,17.0,300.0,63.0,-1.8,1029.7,-19.3,0.0,NE,1.7,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26066,2016,2,20,1,6.0,13.0,4.0,17.0,400.0,61.0,-1.8,1029.5,-18.8,0.0,NE,1.8,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26067,2016,2,20,2,11.0,14.0,7.0,23.0,400.0,51.0,-2.4,1029.3,-18.5,0.0,NE,1.2,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26068,2016,2,20,3,10.0,10.0,3.0,13.0,300.0,64.0,-1.8,1029.1,-18.4,0.0,NNE,1.5,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26069,2016,2,20,4,5.0,12.0,3.0,14.0,300.0,60.0,-1.4,1029.0,-18.5,0.0,NNW,2.6,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26070,2016,2,20,5,6.0,9.0,4.0,12.0,300.0,64.0,-1.8,1029.2,-18.8,0.0,NW,2.2,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26071,2016,2,20,6,3.0,5.0,3.0,10.0,300.0,68.0,-1.9,1029.1,-20.9,0.0,NW,2.5,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26072,2016,2,20,7,5.0,10.0,3.0,10.0,300.0,70.0,-2.1,1028.8,-23.3,0.0,WNW,4.2,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26073,2016,2,20,8,6.0,14.0,3.0,13.0,300.0,68.0,-1.6,1029.2,-22.9,0.0,NW,5.2,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26074,2016,2,20,9,7.0,18.0,4.0,10.0,300.0,75.0,-1.3,1029.7,-23.3,0.0,NW,4.1,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26076,2016,2,20,11,8.0,13.0,3.0,6.0,300.0,83.0,0.1,1028.3,-23.6,0.0,NW,5.1,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26077,2016,2,20,12,6.0,13.0,3.0,6.0,300.0,83.0,1.0,1027.0,-22.8,0.0,NW,6.0,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26078,2016,2,20,13,12.0,12.0,4.0,5.0,300.0,87.0,1.7,1025.6,-22.2,0.0,NNW,5.4,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26079,2016,2,20,14,11.0,14.0,5.0,7.0,300.0,87.0,2.9,1023.9,-22.1,0.0,NW,3.6,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26080,2016,2,20,15,15.0,21.0,5.0,8.0,300.0,88.0,3.3,1022.8,-21.7,0.0,NW,4.1,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26081,2016,2,20,16,18.0,18.0,3.0,8.0,300.0,88.0,3.5,1022.2,-22.4,0.0,NW,2.9,Dongsi,2016-02-20,53.1328320802005,0.0,0.0,0.0,0.0,0.0
26082,2016,2,20,17,12.0,22.0,3.0,11.0,300.0,83.0,3.2,1022.1,-21.8,0.0,NW,3.5,Dongsi,2016-02-20,0.0,0.0,0.0,0.0,0.0,0.0
26083,2016,2,20,18,16.0,26.0,4.0,15.0,400.0,74.0,2.4,1022.1,-21.7,0.0,W,2.0,Dongsi,2016-02-20,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26084,2016,2,20,19,17.0,32.0,5.0,21.0,400.0,63.0,1.5,1022.8,-21.7,0.0,W,1.5,Dongsi,2016-02-20,51.8796992481203,0.0,0.0,0.0,0.0,0.0
26085,2016,2,20,20,24.0,38.0,8.0,27.0,500.0,52.0,-0.5,1023.0,-20.2,0.0,W,1.3,Dongsi,2016-02-20,60.65162907268171,0.0,0.0,0.0,0.0,0.0
26086,2016,2,20,21,26.0,35.0,9.0,34.0,900.0,45.0,0.7,1023.0,-21.6,0.0,SW,1.9,Dongsi,2016-02-20,63.15789473684211,0.0,0.0,0.0,0.0,0.0
26087,2016,2,20,22,32.0,47.0,12.0,43.0,1600.0,35.0,-0.6,1023.0,-20.3,0.0,E,1.0,Dongsi,2016-02-20,70.67669172932331,0.0,0.0,0.0,0.0,0.0
26088,2016,2,20,23,38.0,51.0,11.0,46.0,900.0,29.0,-3.5,1023.1,-16.5,0.0,ESE,1.1,Dongsi,2016-02-20,78.19548872180451,50.5,0.0,0.0,0.0,0.0
26089,2016,2,21,0,39.0,47.0,13.0,52.0,1200.0,19.0,-3.4,1022.8,-15.1,0.0,E,1.0,Dongsi,2016-02-21,79.44862155388472,0.0,0.0,0.0,0.0,0.0
26090,2016,2,21,1,49.0,57.0,14.0,70.0,1300.0,4.0,-3.6,1023.0,-13.8,0.0,ENE,0.9,Dongsi,2016-02-21,91.97994987468672,53.5,0.0,0.0,0.0,0.0
26091,2016,2,21,2,48.0,71.0,24.0,73.0,2000.0,2.0,-4.5,1023.1,-13.4,0.0,NE,1.3,Dongsi,2016-02-21,90.72681704260651,60.5,0.0,0.0,0.0,0.0
26092,2016,2,21,3,56.0,75.0,31.0,79.0,1400.0,2.0,-3.6,1022.9,-15.0,0.0,E,1.2,Dongsi,2016-02-21,100.63157894736842,62.5,0.0,0.0,0.0,0.0
26093,2016,2,21,4,68.0,75.0,27.0,73.0,1500.0,3.0,-5.7,1022.8,-13.3,0.0,E,1.2,Dongsi,2016-02-21,113.26315789473685,62.5,0.0,0.0,0.0,0.0
26094,2016,2,21,5,69.0,77.0,22.0,67.0,1900.0,2.0,-6.7,1022.9,-13.6,0.0,ENE,0.9,Dongsi,2016-02-21,114.3157894736842,63.5,0.0,0.0,0.0,0.0
26095,2016,2,21,6,60.0,66.0,14.0,61.0,1700.0,2.0,-7.0,1023.7,-13.5,0.0,NW,0.1,Dongsi,2016-02-21,104.84210526315789,58.0,0.0,0.0,0.0,0.0
26096,2016,2,21,7,67.0,70.0,15.0,64.0,1800.0,2.0,-7.3,1024.0,-13.5,0.0,E,0.9,Dongsi,2016-02-21,112.21052631578948,60.0,0.0,0.0,0.0,0.0
26097,2016,2,21,8,68.0,80.0,17.0,66.0,2100.0,3.0,-5.3,1024.4,-13.6,0.0,ENE,1.4,Dongsi,2016-02-21,113.26315789473685,65.0,0.0,0.0,0.0,0.0
26098,2016,2,21,9,69.0,83.0,21.0,67.0,2100.0,6.0,-3.4,1024.6,-13.9,0.0,E,1.5,Dongsi,2016-02-21,114.3157894736842,66.5,0.0,0.0,0.0,0.0
26099,2016,2,21,10,75.0,83.0,27.0,62.0,2300.0,13.0,-1.0,1024.3,-13.9,0.0,E,1.4,Dongsi,2016-02-21,120.63157894736842,66.5,0.0,0.0,0.0,0.0
26100,2016,2,21,11,113.0,128.0,32.0,67.0,2500.0,18.0,1.1,1024.2,-13.8,0.0,SE,1.4,Dongsi,2016-02-21,160.6315789473684,89.0,0.0,0.0,0.0,0.0
26101,2016,2,21,12,125.0,132.0,35.0,69.0,2400.0,27.0,3.0,1023.3,-14.2,0.0,S,2.2,Dongsi,2016-02-21,173.26315789473682,91.0,0.0,0.0,0.0,0.0
26102,2016,2,21,13,91.0,111.0,29.0,42.0,1500.0,54.0,4.4,1022.4,-12.6,0.0,SW,3.0,Dongsi,2016-02-21,137.4736842105263,80.5,0.0,0.0,0.0,0.0
26103,2016,2,21,14,80.0,103.0,32.0,27.0,1100.0,70.0,4.9,1021.1,-11.3,0.0,SSW,2.7,Dongsi,2016-02-21,125.89473684210526,76.5,0.0,0.0,0.0,0.0
26104,2016,2,21,15,80.0,116.0,28.0,25.0,1100.0,72.0,5.1,1020.1,-11.1,0.0,SSW,2.1,Dongsi,2016-02-21,125.89473684210526,83.0,0.0,0.0,0.0,0.0
26105,2016,2,21,16,70.0,130.0,21.0,23.0,900.0,75.0,5.4,1019.8,-10.8,0.0,SSW,3.5,Dongsi,2016-02-21,115.36842105263158,90.0,0.0,0.0,0.0,0.0
26106,2016,2,21,17,77.0,138.0,22.0,29.0,900.0,62.0,5.0,1019.9,-10.0,0.0,SW,2.2,Dongsi,2016-02-21,122.73684210526315,94.0,0.0,0.0,0.0,0.0
26107,2016,2,21,18,71.0,139.0,21.0,28.0,800.0,61.0,4.6,1020.7,-10.3,0.0,SSW,3.0,Dongsi,2016-02-21,116.42105263157895,94.5,0.0,0.0,0.0,0.0
26108,2016,2,21,19,84.0,155.0,27.0,34.0,900.0,49.0,4.1,1020.7,-9.3,0.0,SSW,2.5,Dongsi,2016-02-21,130.10526315789474,102.5,0.0,0.0,0.0,0.0
26109,2016,2,21,20,108.0,167.0,32.0,40.0,1100.0,39.0,3.3,1020.8,-9.0,0.0,WSW,2.6,Dongsi,2016-02-21,155.36842105263156,108.5,0.0,0.0,0.0,0.0
26110,2016,2,21,21,126.0,186.0,37.0,53.0,1600.0,24.0,2.8,1021.3,-8.9,0.0,SSW,1.2,Dongsi,2016-02-21,174.31578947368422,118.0,0.0,0.0,0.0,0.0
26111,2016,2,21,22,130.0,184.0,37.0,67.0,2300.0,11.0,1.0,1021.4,-9.9,0.0,ESE,2.1,Dongsi,2016-02-21,178.52631578947367,117.0,0.0,0.0,0.0,0.0
26112,2016,2,21,23,125.0,169.0,41.0,68.0,1800.0,6.0,-0.3,1021.0,-8.0,0.0,E,1.8,Dongsi,2016-02-21,173.26315789473682,109.5,0.0,0.0,0.0,0.0
26113,2016,2,22,0,101.0,136.0,34.0,68.0,2300.0,4.0,-0.9,1020.9,-7.5,0.0,ESE,2.4,Dongsi,2016-02-22,148.0,93.0,0.0,0.0,0.0,0.0
26114,2016,2,22,1,109.0,125.0,26.0,69.0,2100.0,2.0,-0.9,1020.9,-7.1,0.0,NNE,1.1,Dongsi,2016-02-22,156.42105263157896,87.5,0.0,0.0,0.0,0.0
26115,2016,2,22,2,111.0,121.0,28.0,70.0,1800.0,2.0,-1.5,1021.0,-6.8,0.0,ENE,1.6,Dongsi,2016-02-22,158.5263157894737,85.5,0.0,0.0,0.0,0.0
26116,2016,2,22,3,115.0,121.0,28.0,71.0,2000.0,2.0,-2.8,1020.8,-7.0,0.0,ENE,0.9,Dongsi,2016-02-22,162.73684210526315,85.5,0.0,0.0,0.0,0.0
26117,2016,2,22,4,112.0,120.0,31.0,69.0,2000.0,2.0,-3.2,1020.3,-6.8,0.0,ENE,0.8,Dongsi,2016-02-22,159.57894736842104,85.0,0.0,0.0,0.0,0.0
26118,2016,2,22,5,105.0,114.0,35.0,65.0,2300.0,2.0,-4.0,1020.5,-6.6,0.0,NE,0.1,Dongsi,2016-02-22,152.21052631578948,82.0,0.0,0.0,0.0,0.0
26119,2016,2,22,6,106.0,118.0,31.0,70.0,2300.0,2.0,-4.6,1020.8,-7.4,0.0,E,0.3,Dongsi,2016-02-22,153.26315789473685,84.0,0.0,0.0,0.0,0.0
26120,2016,2,22,7,116.0,126.0,33.0,77.0,2200.0,2.0,-4.9,1021.5,-7.5,0.0,NE,0.1,Dongsi,2016-02-22,163.78947368421052,88.0,0.0,0.0,0.0,0.0
26121,2016,2,22,8,118.0,134.0,39.0,76.0,2300.0,3.0,-3.8,1022.2,-6.7,0.0,E,0.9,Dongsi,2016-02-22,165.89473684210526,92.0,0.0,0.0,0.0,0.0
26122,2016,2,22,9,132.0,141.0,42.0,70.0,2100.0,9.0,0.7,1022.6,-7.1,0.0,NE,1.4,Dongsi,2016-02-22,180.6315789473684,95.5,0.0,0.0,0.0,0.0
26123,2016,2,22,10,126.0,146.0,41.0,61.0,1900.0,19.0,2.5,1022.7,-8.5,0.0,ENE,2.4,Dongsi,2016-02-22,174.31578947368422,98.0,0.0,0.0,0.0,0.0
26124,2016,2,22,11,90.0,116.0,30.0,45.0,1400.0,41.0,5.5,1022.5,-13.0,0.0,N,4.2,Dongsi,2016-02-22,136.42105263157896,83.0,0.0,0.0,0.0,0.0
26125,2016,2,22,12,39.0,62.0,14.0,21.0,700.0,69.0,6.6,1022.4,-16.8,0.0,NW,5.4,Dongsi,2016-02-22,79.44862155388472,56.0,0.0,0.0,0.0,0.0
26126,2016,2,22,13,11.0,35.0,4.0,8.0,400.0,86.0,7.7,1022.3,-18.2,0.0,NW,4.8,Dongsi,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0
26127,2016,2,22,14,11.0,51.0,4.0,6.0,300.0,93.0,7.8,1022.1,-19.9,0.0,NW,6.6,Dongsi,2016-02-22,0.0,50.5,0.0,0.0,0.0,0.0
26128,2016,2,22,15,9.0,40.0,2.0,6.0,300.0,94.0,7.4,1022.4,-20.2,0.0,NW,6.3,Dongsi,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0
26129,2016,2,22,16,13.0,44.0,2.0,7.0,300.0,92.0,7.1,1022.9,-19.5,0.0,WNW,5.8,Dongsi,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0
26130,2016,2,22,17,3.0,42.0,2.0,9.0,300.0,89.0,6.3,1023.6,-20.2,0.0,NW,7.0,Dongsi,2016-02-22,0.0,0.0,0.0,0.0,0.0,0.0
26131,2016,2,22,18,7.0,80.0,2.0,11.0,300.0,89.0,5.3,1025.0,-19.3,0.0,NW,4.6,Dongsi,2016-02-22,0.0,65.0,0.0,0.0,0.0,0.0
26132,2016,2,22,19,16.0,53.0,5.0,16.0,400.0,80.0,4.6,1026.3,-18.4,0.0,NW,4.0,Dongsi,2016-02-22,50.6265664160401,51.5,0.0,0.0,0.0,0.0
26133,2016,2,22,20,19.0,83.0,9.0,12.0,300.0,80.0,3.6,1027.7,-17.3,0.0,NW,4.0,Dongsi,2016-02-22,54.3859649122807,66.5,0.0,0.0,0.0,0.0
26134,2016,2,22,21,36.0,79.0,14.0,14.0,400.0,76.0,2.6,1029.6,-15.5,0.0,N,4.1,Dongsi,2016-02-22,75.68922305764411,64.5,0.0,0.0,0.0,0.0
26135,2016,2,22,22,39.0,87.0,15.0,19.0,400.0,68.0,1.5,1030.6,-15.5,0.0,NNE,3.7,Dongsi,2016-02-22,79.44862155388472,68.5,0.0,0.0,0.0,0.0
26136,2016,2,22,23,32.0,56.0,10.0,19.0,500.0,64.0,1.0,1031.3,-16.0,0.0,NNW,3.5,Dongsi,2016-02-22,70.67669172932331,53.0,0.0,0.0,0.0,0.0
26137,2016,2,23,0,23.0,41.0,7.0,19.0,500.0,62.0,0.4,1031.7,-16.0,0.0,NW,4.4,Dongsi,2016-02-23,59.3984962406015,0.0,0.0,0.0,0.0,0.0
26138,2016,2,23,1,19.0,35.0,7.0,18.0,500.0,61.0,0.6,1032.3,-15.9,0.0,NW,3.2,Dongsi,2016-02-23,54.3859649122807,0.0,0.0,0.0,0.0,0.0
26139,2016,2,23,2,15.0,28.0,6.0,21.0,500.0,44.0,-0.1,1032.6,-16.0,0.0,NNW,1.2,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26140,2016,2,23,3,20.0,26.0,8.0,25.0,400.0,31.0,-0.3,1032.5,-15.4,0.0,NW,1.5,Dongsi,2016-02-23,55.6390977443609,0.0,0.0,0.0,0.0,0.0
26141,2016,2,23,4,14.0,19.0,7.0,20.0,300.0,60.0,-0.5,1032.5,-15.6,0.0,NNW,1.6,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26142,2016,2,23,5,10.0,19.0,5.0,17.0,400.0,60.0,-1.0,1033.1,-17.7,0.0,NW,3.2,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26143,2016,2,23,6,5.0,12.0,4.0,15.0,500.0,65.0,-1.5,1033.4,-17.7,0.0,NW,3.2,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26144,2016,2,23,7,6.0,14.0,6.0,20.0,400.0,61.0,-2.0,1033.8,-18.6,0.0,NW,2.6,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26145,2016,2,23,8,3.0,18.0,7.0,25.0,500.0,56.0,-1.4,1034.8,-18.9,0.0,NW,2.5,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26146,2016,2,23,9,5.0,22.0,8.0,22.0,500.0,63.0,-1.1,1035.5,-20.2,0.0,NNW,3.4,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26147,2016,2,23,10,6.0,16.0,5.0,10.0,300.0,78.0,-0.5,1036.0,-20.8,0.0,N,3.3,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26148,2016,2,23,11,7.0,18.0,4.0,7.0,300.0,83.0,-0.3,1036.1,-20.6,0.0,NW,4.4,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26149,2016,2,23,12,6.0,26.0,5.0,9.0,300.0,82.0,0.8,1035.7,-21.6,0.0,N,3.8,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26150,2016,2,23,13,7.0,10.0,4.0,7.0,300.0,86.0,1.2,1034.7,-22.7,0.0,N,4.0,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26151,2016,2,23,14,7.0,16.0,4.0,8.0,300.0,88.0,2.3,1033.8,-22.5,0.0,NNW,3.8,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26152,2016,2,23,15,16.0,20.0,4.0,8.0,300.0,89.0,2.4,1033.3,-24.2,0.0,N,3.8,Dongsi,2016-02-23,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26153,2016,2,23,16,7.0,21.0,3.0,8.0,300.0,87.0,1.8,1033.5,-23.8,0.0,N,4.0,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26154,2016,2,23,17,6.0,12.0,3.0,9.0,200.0,85.0,1.6,1033.3,-23.9,0.0,NNE,2.8,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26155,2016,2,23,18,10.0,17.0,4.0,14.0,300.0,78.0,0.6,1033.9,-23.1,0.0,NNE,1.9,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26156,2016,2,23,19,7.0,19.0,6.0,21.0,400.0,68.0,0.1,1034.3,-23.6,0.0,N,2.5,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26157,2016,2,23,20,16.0,22.0,6.0,21.0,400.0,67.0,-0.6,1034.5,-22.7,0.0,N,2.5,Dongsi,2016-02-23,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26158,2016,2,23,21,9.0,19.0,10.0,30.0,400.0,56.0,-1.4,1034.7,-22.7,0.0,N,1.4,Dongsi,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0
26159,2016,2,23,22,27.0,31.0,6.0,29.0,500.0,56.0,-2.9,1035.0,-20.7,0.0,ENE,0.7,Dongsi,2016-02-23,64.41102756892231,0.0,0.0,0.0,0.0,0.0
26160,2016,2,23,23,36.0,36.0,6.0,33.0,600.0,47.0,-3.4,1034.7,-19.8,0.0,ENE,1.4,Dongsi,2016-02-23,75.68922305764411,0.0,0.0,0.0,0.0,0.0
26161,2016,2,24,0,21.0,21.0,9.0,43.0,700.0,32.0,-4.2,1034.6,-20.0,0.0,ENE,0.7,Dongsi,2016-02-24,56.8922305764411,0.0,0.0,0.0,0.0,0.0
26162,2016,2,24,1,16.0,16.0,7.0,36.0,500.0,42.0,-5.0,1034.6,-18.8,0.0,NE,0.8,Dongsi,2016-02-24,50.6265664160401,0.0,0.0,0.0,0.0,0.0
26163,2016,2,24,2,17.0,18.0,7.0,39.0,500.0,33.0,-5.9,1034.3,-18.0,0.0,NNE,0.7,Dongsi,2016-02-24,51.8796992481203,0.0,0.0,0.0,0.0,0.0
26164,2016,2,24,3,19.0,19.0,9.0,44.0,700.0,21.0,-6.2,1033.9,-17.0,0.0,NE,0.9,Dongsi,2016-02-24,54.3859649122807,0.0,0.0,0.0,0.0,0.0
